"fauci","cc","network","show","week","year"
0,9,"cnn","The_Lead_With_Jake_Tapper",38,2020
0,1,"cnn","The_Lead_With_Jake_Tapper",39,2020
0,8,"cnn","The_Lead_With_Jake_Tapper",40,2020
0,14,"cnn","The_Lead_With_Jake_Tapper",41,2020
0,17,"cnn","The_Lead_With_Jake_Tapper",42,2020
0,11,"cnn","The_Lead_With_Jake_Tapper",43,2020
0,13,"cnn","The_Lead_With_Jake_Tapper",44,2020
NA,NA,"cnn","The_Lead_With_Jake_Tapper",45,2020
0,16,"cnn","The_Lead_With_Jake_Tapper",46,2020
0,14,"cnn","The_Lead_With_Jake_Tapper",47,2020
0,7,"cnn","The_Lead_With_Jake_Tapper",48,2020
0,7,"cnn","The_Lead_With_Jake_Tapper",49,2020
0,1,"cnn","The_Lead_With_Jake_Tapper",50,2020
0,13,"cnn","The_Lead_With_Jake_Tapper",51,2020
0,4,"cnn","The_Lead_With_Jake_Tapper",52,2020
0,3,"cnn","The_Lead_With_Jake_Tapper",53,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",9,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",10,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",11,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",12,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",13,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",14,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",15,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",16,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",17,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",18,2020
0,18,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",19,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",20,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",21,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",22,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",23,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",24,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",25,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",26,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",27,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",28,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",29,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",30,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",31,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",32,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",33,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",34,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",35,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",36,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",37,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",38,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",39,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",40,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",41,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",42,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",43,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",44,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",45,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",46,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",47,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",48,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",49,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",50,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",51,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",52,2020
NA,NA,"cnn","The_Post-COVID-19_World_A_Fareed_Zakaria_GPS_Special",53,2020
NA,NA,"cnn","The_Situation_Room_With_Wolf_Blitzer",9,2020
NA,NA,"cnn","The_Situation_Room_With_Wolf_Blitzer",10,2020
NA,NA,"cnn","The_Situation_Room_With_Wolf_Blitzer",11,2020
0,10,"cnn","The_Situation_Room_With_Wolf_Blitzer",12,2020
0,1,"cnn","The_Situation_Room_With_Wolf_Blitzer",13,2020
0,1,"cnn","The_Situation_Room_With_Wolf_Blitzer",14,2020
0,8,"cnn","The_Situation_Room_With_Wolf_Blitzer",15,2020
1,12,"cnn","The_Situation_Room_With_Wolf_Blitzer",16,2020
0,11,"cnn","The_Situation_Room_With_Wolf_Blitzer",17,2020
0,12,"cnn","The_Situation_Room_With_Wolf_Blitzer",18,2020
0,2,"cnn","The_Situation_Room_With_Wolf_Blitzer",19,2020
1,3,"cnn","The_Situation_Room_With_Wolf_Blitzer",20,2020
0,2,"cnn","The_Situation_Room_With_Wolf_Blitzer",21,2020
0,4,"cnn","The_Situation_Room_With_Wolf_Blitzer",22,2020
0,3,"cnn","The_Situation_Room_With_Wolf_Blitzer",23,2020
0,2,"cnn","The_Situation_Room_With_Wolf_Blitzer",24,2020
0,5,"cnn","The_Situation_Room_With_Wolf_Blitzer",25,2020
0,21,"cnn","The_Situation_Room_With_Wolf_Blitzer",26,2020
0,14,"cnn","The_Situation_Room_With_Wolf_Blitzer",27,2020
1,16,"cnn","The_Situation_Room_With_Wolf_Blitzer",28,2020
0,12,"cnn","The_Situation_Room_With_Wolf_Blitzer",29,2020
0,17,"cnn","The_Situation_Room_With_Wolf_Blitzer",30,2020
0,40,"cnn","The_Situation_Room_With_Wolf_Blitzer",31,2020
0,20,"cnn","The_Situation_Room_With_Wolf_Blitzer",32,2020
0,16,"cnn","The_Situation_Room_With_Wolf_Blitzer",33,2020
0,3,"cnn","The_Situation_Room_With_Wolf_Blitzer",34,2020
0,11,"cnn","The_Situation_Room_With_Wolf_Blitzer",35,2020
0,15,"cnn","The_Situation_Room_With_Wolf_Blitzer",36,2020
0,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",37,2020
0,35,"cnn","The_Situation_Room_With_Wolf_Blitzer",38,2020
0,21,"cnn","The_Situation_Room_With_Wolf_Blitzer",39,2020
0,55,"cnn","The_Situation_Room_With_Wolf_Blitzer",40,2020
0,49,"cnn","The_Situation_Room_With_Wolf_Blitzer",41,2020
0,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",42,2020
1,43,"cnn","The_Situation_Room_With_Wolf_Blitzer",43,2020
0,25,"cnn","The_Situation_Room_With_Wolf_Blitzer",44,2020
2,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",45,2020
0,61,"cnn","The_Situation_Room_With_Wolf_Blitzer",46,2020
0,102,"cnn","The_Situation_Room_With_Wolf_Blitzer",47,2020
0,24,"cnn","The_Situation_Room_With_Wolf_Blitzer",48,2020
0,53,"cnn","The_Situation_Room_With_Wolf_Blitzer",49,2020
0,47,"cnn","The_Situation_Room_With_Wolf_Blitzer",50,2020
1,34,"cnn","The_Situation_Room_With_Wolf_Blitzer",51,2020
0,34,"cnn","The_Situation_Room_With_Wolf_Blitzer",52,2020
0,9,"cnn","The_Situation_Room_With_Wolf_Blitzer",53,2020
NA,NA,"cnn","Vice_Presidential_Debate",9,2020
NA,NA,"cnn","Vice_Presidential_Debate",10,2020
NA,NA,"cnn","Vice_Presidential_Debate",11,2020
NA,NA,"cnn","Vice_Presidential_Debate",12,2020
NA,NA,"cnn","Vice_Presidential_Debate",13,2020
NA,NA,"cnn","Vice_Presidential_Debate",14,2020
NA,NA,"cnn","Vice_Presidential_Debate",15,2020
NA,NA,"cnn","Vice_Presidential_Debate",16,2020
NA,NA,"cnn","Vice_Presidential_Debate",17,2020
NA,NA,"cnn","Vice_Presidential_Debate",18,2020
NA,NA,"cnn","Vice_Presidential_Debate",19,2020
NA,NA,"cnn","Vice_Presidential_Debate",20,2020
NA,NA,"cnn","Vice_Presidential_Debate",21,2020
NA,NA,"cnn","Vice_Presidential_Debate",22,2020
NA,NA,"cnn","Vice_Presidential_Debate",23,2020
NA,NA,"cnn","Vice_Presidential_Debate",24,2020
NA,NA,"cnn","Vice_Presidential_Debate",25,2020
NA,NA,"cnn","Vice_Presidential_Debate",26,2020
NA,NA,"cnn","Vice_Presidential_Debate",27,2020
NA,NA,"cnn","Vice_Presidential_Debate",28,2020
NA,NA,"cnn","Vice_Presidential_Debate",29,2020
NA,NA,"cnn","Vice_Presidential_Debate",30,2020
NA,NA,"cnn","Vice_Presidential_Debate",31,2020
NA,NA,"cnn","Vice_Presidential_Debate",32,2020
NA,NA,"cnn","Vice_Presidential_Debate",33,2020
NA,NA,"cnn","Vice_Presidential_Debate",34,2020
NA,NA,"cnn","Vice_Presidential_Debate",35,2020
NA,NA,"cnn","Vice_Presidential_Debate",36,2020
NA,NA,"cnn","Vice_Presidential_Debate",37,2020
NA,NA,"cnn","Vice_Presidential_Debate",38,2020
NA,NA,"cnn","Vice_Presidential_Debate",39,2020
NA,NA,"cnn","Vice_Presidential_Debate",40,2020
0,67,"cnn","Vice_Presidential_Debate",41,2020
NA,NA,"cnn","Vice_Presidential_Debate",42,2020
NA,NA,"cnn","Vice_Presidential_Debate",43,2020
NA,NA,"cnn","Vice_Presidential_Debate",44,2020
NA,NA,"cnn","Vice_Presidential_Debate",45,2020
NA,NA,"cnn","Vice_Presidential_Debate",46,2020
NA,NA,"cnn","Vice_Presidential_Debate",47,2020
NA,NA,"cnn","Vice_Presidential_Debate",48,2020
NA,NA,"cnn","Vice_Presidential_Debate",49,2020
NA,NA,"cnn","Vice_Presidential_Debate",50,2020
NA,NA,"cnn","Vice_Presidential_Debate",51,2020
NA,NA,"cnn","Vice_Presidential_Debate",52,2020
NA,NA,"cnn","Vice_Presidential_Debate",53,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",9,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",10,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",11,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",12,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",13,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",14,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",15,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",16,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",17,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",18,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",19,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",20,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",21,2020
0,2,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",22,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",23,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",24,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",25,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",26,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",27,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",28,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",29,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",30,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",31,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",32,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",33,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",34,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",35,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",36,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",37,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",38,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",39,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",40,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",41,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",42,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",43,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",44,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",45,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",46,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",47,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",48,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",49,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",50,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",51,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",52,2020
NA,NA,"cnn","We_Remember_A_National_Memorial_Service_for_Covid-19",53,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",9,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",10,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",11,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",12,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",13,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",14,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",15,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",16,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",17,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",18,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",19,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",20,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",21,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",22,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",23,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",24,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",25,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",26,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",27,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",28,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",29,2020
0,2,"cnn","William_Barr_House_Judiciary_Hearing",30,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",31,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",32,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",33,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",34,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",35,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",36,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",37,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",38,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",39,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",40,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",41,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",42,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",43,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",44,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",45,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",46,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",47,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",48,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",49,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",50,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",51,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",52,2020
NA,NA,"cnn","William_Barr_House_Judiciary_Hearing",53,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",9,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",10,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",11,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",12,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",13,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",14,2020
0,9,"fox","America_Together_Keeping_the_Faith",15,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",16,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",17,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",18,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",19,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",20,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",21,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",22,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",23,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",24,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",25,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",26,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",27,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",28,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",29,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",30,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",31,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",32,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",33,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",34,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",35,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",36,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",37,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",38,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",39,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",40,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",41,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",42,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",43,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",44,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",45,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",46,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",47,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",48,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",49,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",50,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",51,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",52,2020
NA,NA,"fox","America_Together_Keeping_the_Faith",53,2020
NA,NA,"fox","America_vs._Virus",9,2020
NA,NA,"fox","America_vs._Virus",10,2020
NA,NA,"fox","America_vs._Virus",11,2020
0,3,"fox","America_vs._Virus",12,2020
NA,NA,"fox","America_vs._Virus",13,2020
NA,NA,"fox","America_vs._Virus",14,2020
NA,NA,"fox","America_vs._Virus",15,2020
NA,NA,"fox","America_vs._Virus",16,2020
NA,NA,"fox","America_vs._Virus",17,2020
NA,NA,"fox","America_vs._Virus",18,2020
NA,NA,"fox","America_vs._Virus",19,2020
NA,NA,"fox","America_vs._Virus",20,2020
NA,NA,"fox","America_vs._Virus",21,2020
NA,NA,"fox","America_vs._Virus",22,2020
NA,NA,"fox","America_vs._Virus",23,2020
NA,NA,"fox","America_vs._Virus",24,2020
NA,NA,"fox","America_vs._Virus",25,2020
NA,NA,"fox","America_vs._Virus",26,2020
NA,NA,"fox","America_vs._Virus",27,2020
NA,NA,"fox","America_vs._Virus",28,2020
NA,NA,"fox","America_vs._Virus",29,2020
NA,NA,"fox","America_vs._Virus",30,2020
NA,NA,"fox","America_vs._Virus",31,2020
NA,NA,"fox","America_vs._Virus",32,2020
NA,NA,"fox","America_vs._Virus",33,2020
NA,NA,"fox","America_vs._Virus",34,2020
NA,NA,"fox","America_vs._Virus",35,2020
NA,NA,"fox","America_vs._Virus",36,2020
NA,NA,"fox","America_vs._Virus",37,2020
NA,NA,"fox","America_vs._Virus",38,2020
NA,NA,"fox","America_vs._Virus",39,2020
NA,NA,"fox","America_vs._Virus",40,2020
NA,NA,"fox","America_vs._Virus",41,2020
NA,NA,"fox","America_vs._Virus",42,2020
NA,NA,"fox","America_vs._Virus",43,2020
NA,NA,"fox","America_vs._Virus",44,2020
NA,NA,"fox","America_vs._Virus",45,2020
NA,NA,"fox","America_vs._Virus",46,2020
NA,NA,"fox","America_vs._Virus",47,2020
NA,NA,"fox","America_vs._Virus",48,2020
NA,NA,"fox","America_vs._Virus",49,2020
NA,NA,"fox","America_vs._Virus",50,2020
NA,NA,"fox","America_vs._Virus",51,2020
NA,NA,"fox","America_vs._Virus",52,2020
NA,NA,"fox","America_vs._Virus",53,2020
0,20,"fox","Americas_News_Headquarters",9,2020
0,32,"fox","Americas_News_Headquarters",10,2020
0,24,"fox","Americas_News_Headquarters",11,2020
0,12,"fox","Americas_News_Headquarters",12,2020
0,6,"fox","Americas_News_Headquarters",13,2020
0,22,"fox","Americas_News_Headquarters",14,2020
0,45,"fox","Americas_News_Headquarters",15,2020
0,38,"fox","Americas_News_Headquarters",16,2020
0,29,"fox","Americas_News_Headquarters",17,2020
0,35,"fox","Americas_News_Headquarters",18,2020
0,14,"fox","Americas_News_Headquarters",19,2020
0,8,"fox","Americas_News_Headquarters",20,2020
0,18,"fox","Americas_News_Headquarters",21,2020
NA,NA,"fox","Americas_News_Headquarters",22,2020
0,3,"fox","Americas_News_Headquarters",23,2020
0,4,"fox","Americas_News_Headquarters",24,2020
0,13,"fox","Americas_News_Headquarters",25,2020
0,10,"fox","Americas_News_Headquarters",26,2020
0,22,"fox","Americas_News_Headquarters",27,2020
0,16,"fox","Americas_News_Headquarters",28,2020
0,31,"fox","Americas_News_Headquarters",29,2020
0,17,"fox","Americas_News_Headquarters",30,2020
0,28,"fox","Americas_News_Headquarters",31,2020
0,26,"fox","Americas_News_Headquarters",32,2020
0,7,"fox","Americas_News_Headquarters",33,2020
0,1,"fox","Americas_News_Headquarters",34,2020
NA,NA,"fox","Americas_News_Headquarters",35,2020
NA,NA,"fox","Americas_News_Headquarters",36,2020
0,10,"fox","Americas_News_Headquarters",37,2020
NA,NA,"fox","Americas_News_Headquarters",38,2020
NA,NA,"fox","Americas_News_Headquarters",39,2020
0,7,"fox","Americas_News_Headquarters",40,2020
0,11,"fox","Americas_News_Headquarters",41,2020
0,1,"fox","Americas_News_Headquarters",42,2020
0,6,"fox","Americas_News_Headquarters",43,2020
NA,NA,"fox","Americas_News_Headquarters",44,2020
NA,NA,"fox","Americas_News_Headquarters",45,2020
0,5,"fox","Americas_News_Headquarters",46,2020
0,9,"fox","Americas_News_Headquarters",47,2020
0,10,"fox","Americas_News_Headquarters",48,2020
0,7,"fox","Americas_News_Headquarters",49,2020
0,18,"fox","Americas_News_Headquarters",50,2020
0,5,"fox","Americas_News_Headquarters",51,2020
0,4,"fox","Americas_News_Headquarters",52,2020
NA,NA,"fox","Americas_News_Headquarters",53,2020
0,8,"fox","Americas_Newsroom",9,2020
0,68,"fox","Americas_Newsroom",10,2020
3,68,"fox","Americas_Newsroom",11,2020
0,58,"fox","Americas_Newsroom",12,2020
0,26,"fox","Americas_Newsroom",13,2020
0,59,"fox","Americas_Newsroom",14,2020
0,33,"fox","Americas_Newsroom",15,2020
0,35,"fox","Americas_Newsroom",16,2020
0,35,"fox","Americas_Newsroom",17,2020
0,33,"fox","Americas_Newsroom",18,2020
0,30,"fox","Americas_Newsroom",19,2020
0,41,"fox","Americas_Newsroom",20,2020
0,34,"fox","Americas_Newsroom",21,2020
0,6,"fox","Americas_Newsroom",22,2020
0,4,"fox","Americas_Newsroom",23,2020
0,13,"fox","Americas_Newsroom",24,2020
0,7,"fox","Americas_Newsroom",25,2020
1,46,"fox","Americas_Newsroom",26,2020
0,14,"fox","Americas_Newsroom",27,2020
0,54,"fox","Americas_Newsroom",28,2020
0,33,"fox","Americas_Newsroom",29,2020
0,55,"fox","Americas_Newsroom",30,2020
0,26,"fox","Americas_Newsroom",31,2020
0,31,"fox","Americas_Newsroom",32,2020
0,50,"fox","Americas_Newsroom",33,2020
0,27,"fox","Americas_Newsroom",34,2020
0,3,"fox","Americas_Newsroom",35,2020
0,37,"fox","Americas_Newsroom",36,2020
0,49,"fox","Americas_Newsroom",37,2020
0,31,"fox","Americas_Newsroom",38,2020
0,47,"fox","Americas_Newsroom",39,2020
0,55,"fox","Americas_Newsroom",40,2020
0,45,"fox","Americas_Newsroom",41,2020
0,17,"fox","Americas_Newsroom",42,2020
0,16,"fox","Americas_Newsroom",43,2020
0,18,"fox","Americas_Newsroom",44,2020
0,5,"fox","Americas_Newsroom",45,2020
0,21,"fox","Americas_Newsroom",46,2020
0,70,"fox","Americas_Newsroom",47,2020
0,38,"fox","Americas_Newsroom",48,2020
0,44,"fox","Americas_Newsroom",49,2020
0,24,"fox","Americas_Newsroom",50,2020
0,37,"fox","Americas_Newsroom",51,2020
0,58,"fox","Americas_Newsroom",52,2020
0,11,"fox","Americas_Newsroom",53,2020
0,12,"fox","Bill_Hemmer_Reports",9,2020
NA,NA,"fox","Bill_Hemmer_Reports",10,2020
NA,NA,"fox","Bill_Hemmer_Reports",11,2020
0,1,"fox","Bill_Hemmer_Reports",12,2020
NA,NA,"fox","Bill_Hemmer_Reports",13,2020
0,2,"fox","Bill_Hemmer_Reports",14,2020
0,5,"fox","Bill_Hemmer_Reports",15,2020
NA,NA,"fox","Bill_Hemmer_Reports",16,2020
